Gene1,Gene2
EP300,ZFAND3
EP300,SRI
EP300,POLR1A
EP300,POLR3B
EP300,ZBTB24
EP300,UPP1
EP300,ASXL1
EP300,P4HA1
EP300,GLS
EP300,FOXJ3
EP300,CIC
EP300,BRPF1
EP300,JUND
EP300,MT1
EP300,NR3C1
EP300,TRP53
EP300,FOSL2
EP300,ATF7
EP300,MYMX
EP300,PHC1
EP300,ZEB1
EP300,DDX5
EP300,B2M
EP300,PCBP2
EP300,ATF4
EP300,HMGA1
EP300,GSR
EP300,EPHA2
EP300,CTNNB1
EP300,KLF10
EP300,ZFP148
EP300,HMGA1B
EP300,SRSF1
EP300,NFE2L1
EP300,CNOT8
EP300,P4HB
EP300,TUBB6
EP300,POLR2J
EP300,TMED2
EP300,ZFP281
EP300,BTAF1
EP300,HIST1H2AC
EP300,TMF1
EP300,RFX5
EP300,NR1D1
EP300,ANKS1
EP300,ING1
EP300,DNAJC2
EP300,HNRNPK
EP300,ARL6IP5
EP300,ILK
EP300,LDB1
EP300,POU2F1
EP300,XRCC6
EP300,EIF4A2
EP300,HDAC1
EP300,SUB1
EP300,GNAS
EP300,FUBP3
EP300,ILF2
EP300,AIP
EP300,CALR
EP300,CITED2
EP300,EP400
EP300,CCNG1
EP300,TCF12
EP300,HMGB2
EP300,ARID1A
EP300,HSP90AA1
EP300,ZFP446
EP300,MEF2A
EP300,HSPA5
EP300,ANKRD6
EP300,XRCC5
EP300,MED21
EP300,CEBPZ
EP300,NFE2L2
EP300,TRIB3
EP300,THRAP3
EP300,ZEB2
EP300,MYLPF
EP300,ELF1
EP300,BTG2
EP300,STAT4
EP300,DNAJC10
EP300,TCEA1
EP300,CST3
EP300,FDPS
EP300,TOPORS
EP300,TAF10
EP300,TBPL1
EP300,NFYB
EP300,HDAC5
EP300,XAB2
EP300,TBL1X
EP300,BRCA2
EP300,TDGF1
EP300,TET2
EP300,CHST15
EP300,PDCD11
EP300,ZFP398
EP300,APEX1
EP300,KPNA2
EP300,HSP90B1
EP300,PDK1
EP300,TRIM25
EP300,PHF12
EP300,RUVBL2
EP300,SMARCD1
EP300,ELK4
EP300,HMGXB4
EP300,CTCF
EP300,TFE3
EP300,ZBTB10
EP300,PRDM14
EP300,GABPA
EP300,PRDM1
EP300,TCERG1
EP300,KHDRBS1
EP300,GNPDA1
EP300,BTG1
EP300,PELP1
EP300,PHB2
EP300,RASGRP2
EP300,SOCS2
EP300,POU5F1
EP300,MIS18BP1
EP300,KNTC1
EP300,BCLAF1
EP300,MCM5
EP300,PLAT
EP300,NOTCH2
EP300,ABTB1
EP300,SP1
EP300,GTF3C5
EP300,KLF9
EP300,LMF2
EP300,BARD1
EP300,ECT2
EP300,CALU
EP300,ATM
EP300,ATF5
EP300,MORF4L2
EP300,MCM3
EP300,LAMC1
EP300,TCF4
EP300,ING3
EP300,TIMELESS
EP300,COMMD3
EP300,UBP1
EP300,MAML1
EP300,MT2
EP300,JUN
EP300,MBD2
EP300,POLR2H
EP300,TFAP4
EP300,NR1D2
EP300,HMGXB3
EP300,SAP30
EP300,MATR3
EP300,NFYA
EP300,STAT5B
EP300,HDLBP
EP300,DDB1
EP300,SRSF3
EP300,NDRG1
EP300,SPEN
EP300,KLF2
EP300,HIF1A
EP300,SREBF1
EP300,KDM5B
EP300,CRAMP1L
EP300,RBBP4
EP300,HSPH1
EP300,POLR1B
EP300,HES6
EP300,PURA
EP300,NANOG
EP300,RAB11A
EP300,ERCC3
EP300,HTT
EP300,SIRT3
EP300,FABP3
EP300,MDM2
EP300,UCHL1
EP300,RAD54B
EP300,BRWD1
EP300,SFPQ
EP300,ADAM19
EP300,PHF20
EP300,SND1
EP300,HIST1H2BK
EP300,ANXA2
EP300,CDC5L
EP300,ZDHHC16
EP300,RNF19A
EP300,PLOD3
EP300,MCM7
EP300,NFX1
EP300,TFEB
EP300,ETV1
EP300,FBLIM1
EP300,CTSA
EP300,NFXL1
EP300,KLF6
EP300,CDC20
EP300,DEK
EP300,CBX8
EP300,WBP11
EP300,F3
EP300,SRRT
EP300,SERTAD2
EP300,ARNTL
EP300,ANKRD49
EP300,ESPL1
EP300,USF1
EP300,ANXA5
EP300,ATF2
EP300,FXR2
EP300,RNF14
EP300,POLR3D
EP300,DDX58
EP300,MED31
EP300,MKRN1
EP300,TRIP11
EP300,MPHOSPH8
EP300,SMARCA5
EP300,SIX5
EP300,SIRT2
EP300,GTF2I
EP300,RARG
EP300,RAI14
EP300,GTF3C1
EP300,HNRNPAB
EP300,PA2G4
EP300,SLC25A4
EP300,SMAD7
EP300,HIST1H2BN
EP300,HIST1H2AK
EP300,HIST1H2BL
EP300,HIST1H2AI
EP300,TDH
EP300,SMARCA4
EP300,ABT1
EP300,SUZ12
EP300,HSBP1
EP300,HDGF
EP300,TMSB4X
EP300,FAM234A
EP300,CDKN1A
EP300,RBBP7
EP300,ANKRD54
EP300,GLUL
EP300,MCM6
EP300,SIRT1
EP300,TAGLN2
EP300,TSG101
EP300,TAF6L
EP300,SLC6A6
EP300,PLAG1
EP300,AKT1
EP300,MYBBP1A
EP300,CREB3
EP300,TAF6
EP300,RBL1
EP300,SEPT1
EP300,COIL
EP300,NUPR1
EP300,PAPOLA
EP300,GZF1
EP300,L3MBTL2
EP300,RLIM
EP300,RAD51
EP300,KAT6B
EP300,TXNDC12
EP300,YEATS4
EP300,MYD88
EP300,CDC42SE2
EP300,VEGFA
EP300,LEFTY1
EP300,BRCA1
EP300,RNF6
EP300,SAT1
EP300,BCAM
EP300,ATP13A3
EP300,BCL3
EP300,KLF3
EP300,TRP53BP1
EP300,TRPS1
EP300,PREB
EP300,HDAC4
EP300,DAXX
EP300,SPRY4
EP300,E2F4
EP300,MGST3
EP300,KLF13
EP300,NONO
EP300,MAFK
EP300,PARP1
EP300,SLC7A6
EP300,PMS1
EP300,NOTCH1
EP300,ERP29
EP300,ELF2
EP300,ATF1
EP300,SGK1
EP300,AMOTL2
EP300,SMARCC1
EP300,CTNNBL1
EP300,EZH2
EP300,HSF2
EP300,ASNS
EP300,NFATC3
EP300,MLLT1
EP300,CTSD
EP300,CD63
EP300,LDHB
EP300,RUVBL1
EP300,NCOR1
EP300,FRRS1
EP300,AATF
EP300,TPD52
EP300,SMARCC2
EP300,MOV10
EP300,LRPAP1
EP300,POLR2B
EP300,SRSF6
EP300,MCM2
EP300,TUBB2B
EP300,MAPK3
EP300,EOMES
EP300,MYCN
EP300,MANF
EP300,OPLAH
EP300,RFX7
EP300,ZFP768
EP300,ELP2
EP300,YEATS2
EP300,ASH2L
EP300,ESRRA
EP300,BTF3
EP300,SLC25A5
EP300,FRMD4A
EP300,FOXO3
EP300,ERF
EP300,DDB2
EP300,POLR1C
EP300,RBMX
EP300,NKRF
EP300,SNAPC3
EP300,PIAS2
EP300,UHRF1
EP300,CTSL
EP300,D230025D16RIK
EP300,PIAS1
EP300,RFX2
EP300,NACC1
EP300,MEIS1
EP300,ZBTB43
EP300,NOTCH4
EP300,GSTA4
EP300,BNIP3
EP300,IFITM2
EP300,HNRNPD
EP300,MYBL2
EP300,DR1
EP300,KEAP1
EP300,SRF
EP300,ETS1
EP300,MAML3
EP300,SLC7A3
EP300,NCOA3
EP300,EPS8
EP300,HIST1H2BF
EP300,TAX1BP3
EP300,STXBP2
EP300,TRIM28
EP300,TCOF1
EP300,ZFP277
EP300,PBXIP1
EP300,RNF2
EP300,ERCC8
EP300,BRD7
EP300,NR5A2
EP300,SPRY2
EP300,MEN1
EP300,TAF1A
EP300,PGA5
EP300,GJB3
EP300,DNMT3A
EP300,E2F2
EP300,PHF1
EP300,CALCOCO1
EP300,ISYNA1
EP300,MAPK8
EP300,JARID2
EP300,PBX4
EP300,TRIM13
EP300,PCOLCE
EP300,MYH9
EP300,CTBP1
EP300,FOXH1
EP300,GLIPR2
EP300,ABHD5
EP300,PML
EP300,ZFP42
EP300,ETV5
EP300,E2F1
EP300,HMCES
EP300,RBFOX2
EP300,NRF1
EP300,MME
EP300,ZBTB38
EP300,AMPD2
EP300,HIST1H1D
EP300,RRM2
EP300,CTSZ
EP300,ELL2
EP300,CNOT7
EP300,GABBR1
EP300,TCF7
EP300,FXR1
EP300,ORC2
EP300,CCN2
EP300,TRIM24
EP300,SNAI1
EP300,DKC1
EP300,HIP1
EP300,PARVB
EP300,SLC16A1
EP300,TCEA3
EP300,FOXJ2
EP300,TUBA4A
EP300,NEDD4
EP300,SMARCAD1
EP300,SEMA4C
EP300,POLR1E
EP300,IFITM1
EP300,SMURF1
EP300,VSIR
EP300,NAA15
EP300,HIST1H3H
EP300,NUP210
EP300,TRRAP
EP300,ASS1
EP300,LY6G6E
EP300,HSPB1
EP300,ZDHHC15
EP300,CNOT2
EP300,NME2
EP300,APOE
EP300,XBP1
EP300,RB1
EP300,GABARAPL2
EP300,TTF2
EP300,WDR45
EP300,ULK1
EP300,UBTF
EP300,IL33
EP300,RBPMS2
EP300,PHLDA3
EP300,TSPAN9
EP300,ETV4
EP300,HIST1H2BB
EP300,ZHX3
EP300,RYBP
EP300,ZFHX3
EP300,GJA1
EP300,MED12
EP300,KRBA1
EP300,NRIP1
EP300,OTX2
EP300,SDC4
EP300,SMARCB1
EP300,CALD1
EP300,PHLDB2
EP300,PATJ
EP300,CSRP2
EP300,ZSCAN10
EP300,SMURF2
EP300,P3H1
EP300,SLCO3A1
EP300,EDA2R
EP300,CCNB1
EP300,ELK1
EP300,CRY1
EP300,KDELR2
EP300,SLC5A11
EP300,LAMB2
EP300,CTH
EP300,DPPA2
EP300,PLTP
EP300,POU6F1
EP300,LMO4
EP300,SIN3B
EP300,NR2C1
EP300,MLXIP
EP300,EZH1
EP300,NR2F6
EP300,PLOD1
EP300,ELAVL2
EP300,PATZ1
EP300,TXNDC5
EP300,ARHGAP29
EP300,PIAS3
EP300,ETV3
EP300,ZFP296
EP300,SORD
EP300,CBX6
EP300,L1TD1
EP300,ELF4
EP300,CENPB
EP300,MYO6
EP300,IFI30
EP300,E2F6
EP300,PFKP
EP300,SERPINH1
EP300,TULP3
EP300,SOX2
EP300,REST
EP300,APBB1
EP300,PLOD2
EP300,ITGA6
EP300,SURF4
EP300,GDPD5
EP300,EFEMP2
EP300,KANK2
EP300,ZFP57
EP300,SNURF
EP300,BEND5
EP300,EDEM1
EP300,TINAGL1
EP300,CBX7
EP300,TRIM32
EP300,AU018091
EP300,SMAD2
EP300,SIN3A
EP300,HIF3A
EP300,MKX
EP300,CRIP2
EP300,PTPN14
EP300,ZFP275
EP300,DDAH2
EP300,THBD
EP300,TEAD1
EP300,SALL4
EP300,TBX3
EP300,WWTR1
EP300,CAR2
EP300,2410141K09RIK
EP300,ELF3
EP300,LTBP4
EP300,TCL1
EP300,FLRT3
EP300,DAB2
EP300,ZBTB39
EP300,ME1
EP300,SHROOM3
EP300,ALG13
EP300,RBMXL2
EP300,TRIP6
EP300,NRG1
EP300,2200002D01RIK
EP300,NR0B1
EP300,TEAD4
EP300,EGR1
EP300,EYA1
EP300,PDGFRA
EP300,ZBTB7A
EP300,TCF7L2
EP300,P4HA2
EP300,FN1
EP300,MSC
EP300,VILL
EP300,UBQLN2
EP300,HEY2
EP300,MEIS3
EP300,IRF6
EP300,NFIB
EP300,RFXAP
EP300,IGFBP2
EP300,NID1
EP300,CELF3
EP300,APP
EP300,LAMA1
EP300,TMEM144
EP300,KIT
EP300,AIRE
EP300,NFIL3
EP300,ALPL
EP300,HIST1H2AF
EP300,CKAP4
EP300,SOX15
EP300,TMEM150A
EP300,GLIS2
EP300,KLF8
EP300,SSBP4
EP300,SLC6A8
EP300,LAMB1
EP300,LOXL2
EP300,TET1
EP300,DMRT1
EP300,GLI2
EP300,RANBP17
EP300,RAB3IL1
EP300,CTBP2
EP300,CHCHD10
EP300,CLDN6
EP300,ZFP979
EP300,PAX6
EP300,DUSP9
EP300,TRH
EP300,CUX2
EP300,NFATC4
EP300,MAPK13
EP300,KRT8
EP300,GLDC
EP300,ZIC3
EP300,BMP4
EP300,LRP2
EP300,KRT42
EP300,SIX1
EP300,FOXD3
EP300,ADAM23
EP300,BEX1
EP300,SOX7
EP300,NDN
EP300,CKB
EP300,PRDM5
EP300,CALCOCO2
EP300,TFAP2C
EP300,PTH1R
EP300,TFCP2L1
EP300,LEFTY2
EP300,SALL1
EP300,PROX1
EP300,KHDC3
EP300,TNS4
EP300,TOX3
EP300,HSF2BP
EP400,ZFHX3
EP400,EOMES
EP400,PITX1
EP400,CBX8
EP400,TBX3
EP400,SFI1
EP400,IRF2
EP400,OTX2
EP400,PROX1
EP400,CNOT8
EP400,POLR1B
EP400,CBX4
EP400,TCERG1
EP400,HIVEP2
EP400,PITX2
EP400,FOXA2
EP400,POLR3B
EP400,NME2
EP400,UBE2C
EP400,RASGRP2
EP400,EDA2R
EP400,HNRNPD
EP400,SATB2
EP400,DKC1
EP400,SFPQ
EP400,DDX54
EP400,LMO4
EP400,GATA6
EP400,BCAT1
EP400,TAF9
EP400,NFE2L1
EP400,ATF7
EP400,BTF3
EP400,SRSF1
EP400,LHX2
EP400,ASNS
EP400,GATA4
EP400,SUZ12
EP400,SMARCC1
EP400,KDM3A
EP400,BRCA2
EP400,HNRNPK
EP400,CD63
EP400,ODC1
EP400,LRP2
EP400,INTS12
EP400,MCM6
EP400,SRM
EP400,ILF3
EP400,EZH2
EP400,XRCC5
EP400,L1TD1
EP400,ECD
EP400,HOXD13
EP400,MED31
EP400,PKNOX2
EP400,BCLAF1
EP400,TSHZ3
EP400,MATR3
EP400,EMX2
EP400,ILF2
EP400,MCM3
EP400,ASXL1
EP400,SIX1
EP400,HSPA5
EP400,EBF1
EP400,KPNA2
EP400,CREB5
EP400,BIN1
EP400,RBL1
EP400,PA2G4
EP400,NCOR1
EP400,MYBBP1A
EP400,HNRNPAB
EP400,FUS
EP400,TDH
EP400,DDIT3
EP400,ANKRD49
EP400,PAX6
EP400,ATF6
EP400,JUND
EP400,TRP53
EP400,MCM7
EP400,NFX1
EP400,APEX1
EP400,HMGA2
EP400,TRIB3
EP400,EWSR1
EP400,TXNDC12
EP400,RIF1
EP400,POLR2A
EP400,HIST1H4K
EP400,TFAP4
EP400,TRIM28
EP400,DDX5
EP400,ZFP979
EP400,ARID1A
EP400,NR2F2
EP400,MYMX
EP400,MTF2
EP400,ATF5
EP400,HDLBP
EP400,PLA2G1B
EP400,COIL
EP400,MED4
EP400,SRSF6
EP400,EP300
EP400,GLS
EP400,FOXJ3
EP400,PMS1
EP400,SRSF3
EP400,HIF3A
EP400,KHDRBS1
EP400,TFRC
EP400,ATF4
EP400,YBX1
EP400,NRF1
EP400,SP1
EP400,SND1
EP400,RFX5
EP400,BRPF1
EP400,SLC16A1
EP400,SLC7A6
EP400,HCFC1
EP400,HIST1H1B
EP400,EHMT2
EP400,POLR3D
EP400,GTF2H3
EP400,XRCC6
EP400,ILK
EP400,KNTC1
EP400,MANF
EP400,TFAP2C
EP400,SMARCAD1
EP400,CALR
EP400,SMARCA5
EP400,ESPL1
EP400,NEDD4
EP400,EED
EP400,ZBTB10
EP400,UTF1
EP400,PDK1
EP400,MORF4L2
EP400,COPS2
EP400,CDC5L
EP400,PAPOLA
EP400,ZYX
EP400,UNG
EP400,POU2F1
EP400,GTF3C5
EP400,NR1D2
EP400,GLUL
EP400,ESRRA
EP400,DKK1
EP400,CTBP2
EP400,P4HB
EP400,RLIM
EP400,FRRS1
EP400,CSRP2
ESRRB,ESRRA
ESRRB,FUBP3
ESRRB,MTF2
ESRRB,SPP1
ESRRB,BRWD1
ESRRB,FABP3
ESRRB,LDHB
ESRRB,PHC1
ESRRB,TFRC
ESRRB,MKRN1
ESRRB,UPP1
ESRRB,GABPA
ESRRB,SGK1
ESRRB,LY6G6E
ESRRB,CALU
ESRRB,IGFBP2
ESRRB,ZFP148
ESRRB,RIF1
ESRRB,RBM14
ESRRB,NR5A2
ESRRB,ZFP42
ESRRB,PRDM14
ESRRB,SLC25A4
ESRRB,MYLPF
ESRRB,CST3
ESRRB,SIRT3
ESRRB,MME
ESRRB,ZFPM1
ESRRB,MYMX
ESRRB,MSH6
ESRRB,SFI1
ESRRB,PCOLCE
ESRRB,PURA
ESRRB,PDK1
ESRRB,TDGF1
ESRRB,BARD1
ESRRB,PARVB
ESRRB,OPLAH
ESRRB,RBPJ
ESRRB,FBLIM1
ESRRB,ASNS
ESRRB,ID2
ESRRB,SLC25A5
ESRRB,ATF1
ESRRB,NR0B1
ESRRB,NR1D2
ESRRB,SLC6A6
ESRRB,CBX7
ESRRB,GLIS2
ESRRB,NFX1
ESRRB,JUND
ESRRB,PBXIP1
ESRRB,DDAH2
ESRRB,CSRP2
ESRRB,DPPA2
ESRRB,RBPMS2
ESRRB,LDB1
ESRRB,RARA
ESRRB,ZFP768
ESRRB,TTF2
ESRRB,MAPK8
ESRRB,RASGRP2
ESRRB,JUN
ESRRB,BCL3
ESRRB,DIDO1
ESRRB,HSPA5
ESRRB,POU5F1
ESRRB,2410141K09RIK
ESRRB,GABBR1
ESRRB,EIF4A2
ESRRB,POLR3D
ESRRB,SLC16A1
ESRRB,WBP11
ESRRB,SMARCA5
ESRRB,HMCES
ESRRB,CCN2
ESRRB,SAT1
ESRRB,POLR1A
ESRRB,SAP30
ESRRB,PDCD11
ESRRB,MEF2C
ESRRB,CKB
ESRRB,MEF2D
ESRRB,NANOG
ESRRB,HSPB1
ESRRB,BCAM
ESRRB,TAF6L
ESRRB,CAR2
ESRRB,NOTCH4
ESRRB,PMM1
ESRRB,TPD52
ESRRB,ERF
ESRRB,ETV1
ESRRB,ZIC3
ESRRB,TMEM150A
ESRRB,NFE2L2
ESRRB,CDC20
ESRRB,ASXL1
ESRRB,CTSA
ESRRB,CALR
ESRRB,SRSF3
ESRRB,UNG
ESRRB,ZFP219
ESRRB,KANK2
ESRRB,TCEA3
ESRRB,KHDC3
ESRRB,PIAS2
ESRRB,HNRNPAB
ESRRB,CEBPZ
ESRRB,ZFP57
ESRRB,HIST1H1B
ESRRB,TMF1
ESRRB,ELAVL2
ESRRB,THRAP3
ESRRB,CENPB
ESRRB,NCOA3
ESRRB,PLOD1
ESRRB,TDH
ESRRB,GLI1
ESRRB,NFE2L1
ESRRB,GNPDA1
ESRRB,NR1D1
ESRRB,PDPN
ESRRB,ZSCAN10
ESRRB,BMPER
ESRRB,ETV4
ESRRB,PELP1
ESRRB,SRI
ESRRB,SPRY4
ESRRB,FRRS1
ESRRB,ASH2L
ESRRB,SLC7A3
ESRRB,UBE2C
ESRRB,MGST3
ESRRB,SEPT1
ESRRB,HNRNPK
ESRRB,YBX1
ESRRB,MTA3
ESRRB,HNF1B
ESRRB,EPAS1
ESRRB,HDAC5
ESRRB,TINAGL1
ESRRB,TSPAN9
ESRRB,STAT5A
ESRRB,PHF14
ESRRB,TXNDC12
ESRRB,HDAC1
ESRRB,TRP53BP1
ESRRB,ELF1
ESRRB,MT1
ESRRB,NUPR1
ESRRB,NR3C1
ESRRB,HES6
ESRRB,DUSP9
ESRRB,TULP3
ESRRB,STAT4
ESRRB,SATB1
ESRRB,MDM2
ESRRB,RAD51
ESRRB,AMOTL2
ESRRB,ILF2
ESRRB,RBBP7
ESRRB,PHF1
ESRRB,HIST1H2BK
ESRRB,RNF2
ESRRB,GDPD5
ESRRB,MEF2A
ESRRB,FOXP1
ESRRB,E2F2
ESRRB,EDEM1
ESRRB,SLC26A10
ESRRB,MBD2
ESRRB,GLS
ESRRB,NME2
ESRRB,KDM3A
ESRRB,SLC5A11
ESRRB,L3MBTL2
ESRRB,DKK1
ESRRB,ZBTB43
ESRRB,POLR3F
ESRRB,TBL1X
ESRRB,ELK4
ESRRB,FXR2
ESRRB,PATJ
ESRRB,SOX15
ESRRB,TCF7L2
ESRRB,SERTAD2
ESRRB,CITED2
ESRRB,GATA6
ESRRB,THBD
ESRRB,DAZAP2
ESRRB,TOP2A
ESRRB,HIST1H4K
ESRRB,CTBP1
ESRRB,HIST1H1A
ESRRB,OTX2
ESRRB,DNMT3A
ESRRB,NPAS2
ESRRB,NOTCH1
ESRRB,MITF
ESRRB,EPHA2
ESRRB,MSC
ESRRB,TGFB1I1
ESRRB,HDAC11
ESRRB,ARNTL
ESRRB,SHROOM3
ESRRB,IFITM1
ESRRB,ELL2
ESRRB,BRCA1
ESRRB,VSIR
ESRRB,TMEM144
ESRRB,CTSL
ESRRB,SPRY2
ESRRB,ZFP91
ESRRB,SORD
ESRRB,SRRT
ESRRB,ADAM19
ESRRB,ANXA5
ESRRB,SALL4
ESRRB,IL33
ESRRB,ESPL1
ESRRB,TOPORS
ESRRB,PML
ESRRB,KLF15
ESRRB,SELENOW
ESRRB,BMI1
ESRRB,MCM7
ESRRB,HIST1H2BF
ESRRB,TCERG1
ESRRB,APOBEC3
ESRRB,TGIF1
ESRRB,F3
ESRRB,GATA4
ESRRB,JDP2
ESRRB,MED12
ESRRB,TRIP6
ESRRB,TIMELESS
ESRRB,FOXJ3
ESRRB,KLF13
ESRRB,KAT6B
ESRRB,CRIP2
ESRRB,BCAT1
ESRRB,FGF10
ESRRB,TFE3
ESRRB,EWSR1
ESRRB,SLCO3A1
ESRRB,NR2F2
ESRRB,NDRG4
ESRRB,SNAI1
ESRRB,ZFP446
ESRRB,NR4A1
ESRRB,TNK2
ESRRB,LAMA1
ESRRB,KLF4
ESRRB,PHF20
ESRRB,NFYB
ESRRB,RARG
ESRRB,NFIB
ESRRB,MYH9
ESRRB,NFIC
ESRRB,GSTA4
ESRRB,CCNG1
ESRRB,TIMP3
ESRRB,HSP90B1
ESRRB,RBBP4
ESRRB,ANKRD6
ESRRB,ZFP335
ESRRB,XRCC5
ESRRB,ATF4
ESRRB,ZFP592
ESRRB,PLAG1
ESRRB,CALD1
ESRRB,DNAJC10
ESRRB,PHF12
ESRRB,LRPAP1
ESRRB,PAX8
ESRRB,SRM
ESRRB,NCOR1
ESRRB,RAD54B
ESRRB,GTF2A1L
ESRRB,GAS6
ESRRB,SMAD7
ESRRB,CNOT8
ESRRB,EPHA4
ESRRB,SMARCB1
ESRRB,FUS
ESRRB,AMPD2
ESRRB,KLF6
ESRRB,ING1
ESRRB,WDR45
ESRRB,PHB2
ESRRB,TCL1
ESRRB,SREBF1
ESRRB,WWTR1
ESRRB,RCN3
ESRRB,TAX1BP3
ESRRB,TFAP4
ESRRB,TAF5
ESRRB,TCF4
ESRRB,TAGLN2
ESRRB,HIVEP2
ESRRB,ITPK1
ESRRB,SIRT1
ESRRB,ZFHX3
ESRRB,SRSF1
ESRRB,SURF4
ESRRB,GTF3C5
ESRRB,CHCHD10
ESRRB,LAMB1
ESRRB,TLE1
ESRRB,POLR2E
ESRRB,MED21
ESRRB,LGMN
ESRRB,2200002D01RIK
ESRRB,RANBP17
ESRRB,MED4
ESRRB,TUBA4A
ESRRB,SP8
ESRRB,ID3
ESRRB,KLF8
ESRRB,BTF3
ESRRB,TSG101
ESRRB,FHL2
ESRRB,PAPOLA
ESRRB,NFATC3
ESRRB,KDELR2
ESRRB,APOE
ESRRB,TFEB
ESRRB,STXBP2
ESRRB,RBMX
ESRRB,ERCC8
ESRRB,APBB1
EZH2,BMI1
EZH2,HOXD13
EZH2,BMP6
EZH2,FGFR3
EZH2,HTRA1
EZH2,ESRRB
EZH2,FGF3
EZH2,SFI1
EZH2,GRB10
EZH2,MAML3
EZH2,FOXQ1
EZH2,SOX7
EZH2,PTH1R
EZH2,EBF4
EZH2,CREB5
EZH2,NFATC1
EZH2,NPAS2
EZH2,LHX2
EZH2,COL27A1
EZH2,OVOL1
EZH2,FOXP1
EZH2,POU4F2
EZH2,NFIA
EZH2,CSF1
EZH2,IRF2
EZH2,IGF2
EZH2,DMRT1
EZH2,CITED1
EZH2,PDGFRA
EZH2,EOMES
EZH2,PKNOX2
EZH2,EMX2
EZH2,GNAS
EZH2,MLXIPL
EZH2,PAX6
EZH2,EBF1
EZH2,TBX18
EZH2,SLCO3A1
EZH2,BMPER
EZH2,HMGA2
EZH2,LRRK1
EZH2,COL4A2
EZH2,COL4A1
EZH2,FST
EZH2,PODXL
EZH2,BTBD11
EZH2,MSX2
EZH2,ZFPM1
EZH2,ID4
EZH2,TWIST1
EZH2,HNF1B
EZH2,GAS6
EZH2,HOPX
EZH2,ZBTB10
EZH2,CHST15
EZH2,SPOCK1
EZH2,GDPD5
EZH2,LRP2
EZH2,PAX1
EZH2,SERPINE2
EZH2,P4HA2
EZH2,SOX4
EZH2,SATB1
EZH2,APP
EZH2,HIVEP2
EZH2,FHL2
EZH2,NOTUM
EZH2,FOXA2
EZH2,DTX1
EZH2,FOXD3
EZH2,SIX1
EZH2,ZEB2
EZH2,TIMP2
EZH2,TOX3
EZH2,PRRX2
EZH2,PITX2
EZH2,POU6F1
EZH2,NR2F2
EZH2,PAX8
EZH2,ARHGAP29
EZH2,ATF3
EZH2,STARD10
EZH2,ID3
EZH2,ZFHX3
EZH2,HS3ST1
EZH2,JUN
EZH2,FRMD4A
EZH2,CUX1
EZH2,BAZ1A
EZH2,PITX1
EZH2,ABHD5
EZH2,MSC
EZH2,IMPDH1
EZH2,ETS1
EZH2,BIN1
EZH2,KHDC3
EZH2,SATB2
EZH2,FOSL2
EZH2,JDP2
EZH2,POU4F1
EZH2,NRG1
EZH2,NDN
EZH2,PHLDB2
EZH2,PTPN14
EZH2,NFIL3
EZH2,TYRO3
EZH2,CEMIP
EZH2,UTF1
EZH2,GATA4
EZH2,BARX1
EZH2,GATA3
EZH2,OBSL1
EZH2,EPAS1
EZH2,TUBB6
EZH2,HEY2
EZH2,MAPK11
EZH2,KDELR3
EZH2,OTX2
EZH2,TFAP2C
EZH2,THBD
EZH2,SOS2
EZH2,MRAS
EZH2,CHD5
EZH2,DKK1
EZH2,ANKRD6
EZH2,ELF2
EZH2,FOXJ2
EZH2,HSPB1
EZH2,ZEB1
EZH2,MORC4
EZH2,RNF157
EZH2,FGF4
EZH2,ARNTL
EZH2,STAT5B
EZH2,SGK1
EZH2,NR3C1
EZH2,RFXAP
EZH2,VEGFA
EZH2,PRDM14
EZH2,SIX5
EZH2,CAR2
EZH2,ARHGEF40
EZH2,MEIS1
EZH2,CBX8
EZH2,ZFP277
EZH2,GRIN1
EZH2,KLF2
EZH2,SMARCA5
EZH2,SMARCA2
EZH2,LAMB1
EZH2,EMP2
EZH2,MAPK13
EZH2,RBPMS2
EZH2,TIMP3
EZH2,TEAD4
EZH2,RASGRP2
EZH2,FGF10
EZH2,JMJD1C
EZH2,SLC7A6
EZH2,TCF12
EZH2,ME1
EZH2,SMAD3
EZH2,EYA1
EZH2,TGFB1
EZH2,EGR1
EZH2,H1F0
EZH2,MYO6
EZH2,ZHX3
EZH2,CLCN5
EZH2,PHLDA3
EZH2,VIM
EZH2,STAT5A
EZH2,KIT
EZH2,MAFK
EZH2,CUX2
EZH2,FOXJ3
EZH2,IRF6
EZH2,HDAC7
EZH2,GRHL1
EZH2,TCF7
EZH2,SOX17
EZH2,SEMA4C
EZH2,LAMA5
EZH2,HDLBP
EZH2,MEIS3
EZH2,NOTCH2
EZH2,CRY1
EZH2,GBX2
EZH2,PROX1
EZH2,ARNT2
EZH2,ZYX
EZH2,ELAVL2
EZH2,BRPF1
EZH2,TENM4
EZH2,GLDC
EZH2,NOTCH1
EZH2,KLF4
EZH2,P3H4
EZH2,P3H1
EZH2,PATJ
EZH2,SDC4
EZH2,SERTAD2
EZH2,HES6
EZH2,SOCS2
EZH2,TEAD1
EZH2,SCMH1
EZH2,ETV4
EZH2,LOXL2
EZH2,RNF19A
EZH2,SNAI1
EZH2,TPM4
EZH2,BEND5
EZH2,CKB
EZH2,CD63
EZH2,RUNX1
EZH2,MAN1A2
EZH2,TCF7L2
EZH2,DPP4
EZH2,SLC25A4
EZH2,CRIP2
