Gene1,Gene2
FOXH1,CNKSR3
FOXH1,BTF3
FOXH1,BCAR3
FOXH1,TMEM126B
FOXH1,KLF8
FOXH1,FREM1
FOXH1,SEMA6D
FOXH1,RNF13
FOXH1,MAML3
FOXH1,SLC46A3
FOXH1,EWSR1
FOXH1,RXRG
FOXH1,APC
FOXH1,KLHL6
FOXH1,JMJD1C
FOXH1,PLS1
FOXH1,FAM117B
FOXH1,TLR4
FOXH1,ID1
FOXH1,CCNA2
FOXH1,LGR5
FOXH1,ANKRD28
FOXH1,LIPG
FOXH1,ITM2A
FOXH1,ITGAV
FOXH1,SLC7A3
FOXH1,POLR2G
FOXH1,MAGI3
FOXH1,SNX14
FOXH1,SERPINB6
FOXH1,ZNF219
FOXH1,RBFOX2
FOXH1,CLDN10
FOXH1,CDK6
FOXH1,HECA
FOXH1,PRICKLE1
FOXH1,GPC4
FOXH1,TJP2
FOXH1,XRCC6
FOXP1,RGPD2
FOXP1,KIFAP3
FOXP1,TCF4
FOXP1,TRIB1
FOXP1,PHLPP1
FOXP1,SLC39A7
FOXP1,UBL7
FOXP1,CITED2
FOXP1,EXO1
FOXP1,POU2F1
FOXP1,RABGAP1L
FOXP1,ANKRD28
FOXP1,SUPT16H
FOXP1,MCM7
FOXP1,PSIP1
FOXP1,KLHL12
FOXP1,GTF2H2
FOXP1,MECOM
FOXP1,MAML3
FOXP1,ZNF521
FOXP1,STIM2
FOXP1,NFIA
FOXP1,ZNF3
FOXP1,MCM3
FOXP1,FUBP1
FOXP1,SLC36A4
FOXP1,SETBP1
FOXP1,ARID5B
FOXP1,ZNF585B
FOXP1,DAAM1
FOXP1,TIPARP
FOXP1,CXXC1
FOXP1,PA2G4
FOXP1,MRPL1
FOXP1,CADM1
FOXP1,SYT1
FOXP1,PAIP2B
FOXP1,CSDE1
FOXP1,PDE4D
FOXP1,CCNG2
FOXP1,CDC25C
FOXP1,DNAJC11
FOXP1,HNRNPD
FOXP1,CREB3L4
FOXP1,POLDIP3
FOXP1,CASD1
FOXP1,ELOVL2
FOXP1,TDP2
FOXP1,RIN2
FOXP1,ARL4A
FOXP1,CCDC50
FOXP1,CNBP
FOXP1,POLA1
FOXP1,TRAF6
FOXP1,DTL
FOXP1,MND1
FOXP1,VEZT
FOXP1,TRAPPC8
FOXP1,FGD6
FOXP1,BCAR3
FOXP1,CCPG1
FOXP1,TRIAP1
FOXP1,METAP1
FOXP1,FXR1
FOXP1,STAT2
FOXP1,EARS2
FOXP1,OPTN
FOXP1,RNF19A
FOXP1,TADA1
FOXP1,SNRPB
FOXP1,DNAJC9
FOXP1,NOP16
FOXP1,NOC3L
FOXP1,TMEM39A
FOXP1,ZFC3H1
FOXP1,MAT2B
FOXP1,LRP12
FOXP1,TTC4
FOXP1,DNMT3A
FOXP1,NIP7
FOXP1,ZFP62
FOXP1,TDRD7
FOXP1,SNRPD1
FOXP1,ZNF398
FOXP1,XRN1
FOXP1,NOL11
FOXP1,MDM4
FOXP1,ASNS
FOXP1,SNX18
FOXP1,PUS7
FOXP1,UTP15
FOXP1,AFF1
FOXP1,ASXL1
FOXP1,CCNA2
FOXP1,CHD9
FOXP1,IQGAP2
FOXP1,NUP54
FOXP1,NAT10
FOXP1,ANKZF1
FOXP1,TFB2M
FOXP1,TBX3
FOXP1,MICU1
FOXP1,FAM162A
FOXP1,IFRD2
FOXP1,KLHL28
FOXP1,MPHOSPH6
FOXP1,TMEM126B
FOXP1,TRIM37
FOXP1,OTUD6B
FOXP1,AMN1
FOXP1,NECAP2
FOXP1,RBFOX2
FOXP1,PLAGL1
FOXP1,MAFF
FOXP1,CLCN3
FOXP1,PCNA
FOXP1,KAT6A
FOXP1,SECISBP2L
FOXP1,ST5
FOXP1,SNAPC3
FOXP1,NFAT5
FOXP1,DEPDC1B
FOXP1,TP53
FOXP1,BUB1B
FOXP1,APC
FOXP1,SKIL
FOXP1,YPEL5
FOXP1,DEK
FOXP1,CTNNB1
FOXP1,ANKRD6
FOXP1,TIMM21
FOXP1,NPM1
FOXP1,SAAL1
FOXP1,NOP2
FOXP1,PRMT3
FOXP1,SSB
FOXP1,BBIP1
FOXP1,POLR2A
FOXP1,CEP290
FOXP1,WDR35
FOXP1,COL1A1
FOXP1,OXTR
FOXP1,POLR2K
FOXP1,NXF1
FOXP1,C4orf46
FOXP1,AFF4
FOXP1,VPS13C
FOXP1,PDCD11
FOXP1,PHB2
FOXP1,UCHL3
FOXP1,RBM14
FOXP1,ITGA4
FOXP1,PNPLA8
FOXP1,ALG6
FOXP1,FOXN3
FOXP1,CALCOCO1
FOXP1,ENC1
FOXP1,LIG4
FOXP1,WWP1
FOXP1,DBF4
FOXP1,MFN2
FOXP1,KIF15
FOXP1,DAXX
FOXP1,SEC11C
FOXP1,ZNF219
FOXP1,TMEM87A
FOXP1,RNF138
FOXP1,PROSER1
FOXP1,METTL1
FOXP1,PATZ1
FOXP1,HPS5
FOXP1,TMEM87B
FOXP1,SERINC3
FOXP1,SCG3
FOXP1,PMP22
FOXP1,ZFYVE16
FOXP1,TFAP4
FOXP1,SPRY2
FOXP1,SIRT1
FOXP1,CCDC82
FOXP1,MCM4
FOXP1,ERLEC1
FOXP1,C18orf21
FOXP1,STAT3
FOXP1,RPA2
FOXP1,FBXO36
FOXP1,KLHL7
FOXP1,KLHL4
FOXP1,CCDC90B
FOXP1,THYN1
FOXP1,GCA
FOXP1,ACAD8
FOXP1,PREPL
FOXP1,KIAA1324L
FOXP1,ITPR2
FOXP1,LAP3
FOXP1,TNFRSF21
FOXP1,EHD3
FOXP1,SRGAP1
FOXP1,RNF14
FOXP1,BTF3
FOXP1,ADSS
FOXP1,PARP1
FOXP1,RTKN2
FOXP1,GCNT1
FOXP1,PLCB1
FOXP1,NDUFC2-KCTD14
FOXP1,PRCP
FOXP1,HMGN2
FOXP1,SMARCD1
FOXP1,DKK1
FOXP1,XPO5
FOXP1,BCLAF1
FOXP1,SMAD5
FOXP1,SEMA6A
FOXP1,MMP16
FOXP1,TSPAN12
FOXP1,MCM10
FOXP1,AKAP1
FOXP1,TMEM177
FOXP1,PTMA
FOXP1,FNDC3B
FOXP1,PLS1
FOXP1,CLU
FOXP1,RAI1
FOXP1,MAK16
FOXP1,PPM1H
FOXP1,GATAD2A
FOXP1,LPGAT1
FOXP1,MIA3
FOXP1,TMEM237
FOXP1,PRICKLE1
FOXP1,E2F4
FOXP1,SVIL
FOXP1,CNKSR3
FOXP1,FBXO34
FOXP1,SNUPN
FOXP1,NOG
FOXP1,PLAGL2
FOXP1,GEMIN4
FOXP1,KIF22
FOXP1,TCOF1
FOXP1,GALNT11
FOXP1,MAP7
FOXP1,ZNF165
FOXP1,ROR2
FOXP1,DNAAF2
FOXP1,ACOX3
FOXP1,MAPRE2
FOXP1,TTC39B
FOXP1,SCO1
FOXP1,ALCAM
FOXP1,STK38L
FOXP1,C1GALT1
FOXP1,U2AF1
FOXP1,GLMN
FOXP1,NR2C1
FOXP1,F3
FOXP1,ZNF30
FOXP1,TBC1D4
FOXP1,P4HA1
FOXP1,TWISTNB
FOXP1,SRSF2
FOXP1,TEAD1
FOXP1,CEP55
FOXP1,UPF1
FOXP1,MAP4K3
FOXP1,DCAF5
FOXP1,HDGF
FOXP1,TEX10
FOXP1,TK1
FOXP1,PTPRM
FOXP1,MOB3B
FOXP1,ST8SIA1
FOXP1,POU2F2
FOXP1,INSIG2
FOXP1,KIF21A
FOXP1,KLF5
FOXP1,CDCA5
FOXP1,POLR2M
FOXP1,ZNF764
FOXP1,UBL3
FOXP1,IL6ST
FOXP1,ESCO2
FOXP1,TCF7L1
FOXP1,ANKRD44
FOXP1,DCAF6
FOXP1,USP1
FOXP1,RCOR3
FOXP1,PALB2
FOXP1,NFKBIB
FOXP1,JUND
FOXP1,ARFGAP3
FOXP1,SDCCAG8
FOXP1,RNPS1
FOXP1,BOD1
FOXP1,YTHDF3
FOXP1,PRKACB
FOXP1,FOXN2
FOXP1,CAMK2D
FOXP1,E2F7
FOXP1,CCDC138
FOXP1,BRWD1
FOXP1,AADAT
FOXP1,TEAD4
FOXP1,NREP
FOXP1,SORL1
FOXP1,RALB
FOXP1,CPSF3
FOXP1,TRIM27
FOXP1,PPAT
FOXP1,KAT7
FOXP1,GXYLT1
FOXP1,SLC5A6
FOXP1,TP53INP1
FOXP1,KLHL24
FOXP1,BCAS2
FOXP1,JMJD1C
FOXP1,RPP40
FOXP1,BAMBI
FOXP1,WDHD1
FOXP1,HIF1A
FOXP1,GALC
FOXP1,NRP2
FOXP1,NCAPG
FOXP1,FIG4
FOXP1,RUVBL2
FOXP1,JAKMIP2
FOXP1,CTBP1
FOXP1,CDC7
FOXP1,ETV1
FOXP1,WEE1
FOXP1,NAV2
FOXP1,PMAIP1
FOXP1,KIF16B
FOXP1,CALB1
FOXP1,UNC5D
FOXP1,EEF1A1
FOXP1,CLDN10
FOXP1,RBPJ
FOXP1,STX12
FOXP1,MPP6
FOXP1,REL
FOXP1,PPM1K
FOXP1,HEATR1
FOXP1,LBH
FOXP1,DUSP4
FOXP1,ANKRD18B
FOXP1,ALDH18A1
FOXP1,ZNF83
FOXP1,MIF
FOXP1,DPY19L1
FOXP1,NDC80
FOXP1,FOXK1
FOXP1,CLGN
FOXP1,TMF1
FOXP1,LDB2
FOXP1,TGFBR1
FOXP1,SSX2IP
FOXP1,PDGFRA
FOXP1,EDEM3
FOXP1,WDFY1
FOXP1,TTK
FOXP1,POLR2H
FOXP1,MXI1
FOXP1,MEIS1
FOXP1,TRIM33
FOXP1,ARHGAP28
FOXP1,ANKMY2
FOXP1,TMEM47
FOXP1,CSPP1
FOXP1,SALL2
FOXP1,ADD2
FOXP1,ZNF160
FOXP1,TXLNG
FOXP1,FAM83D
FOXP1,PNRC1
FOXP1,PARN
FOXP1,DAB2
FOXP1,THAP9
FOXP1,TUBE1
FOXP1,NEK7
FOXP1,RUVBL1
FOXP1,COL4A2
FOXP1,COL4A1
FOXP1,GABRB3
FOXP1,RAD51AP1
FOXP1,RFC3
FOXP1,SLC39A11
FOXP1,TTC27
FOXP1,BEND3
FOXP1,PURA
FOXP1,IL13RA1
FOXP1,VAMP7
FOXP1,RBM12
FOXP1,MSX1
FOXP1,LIX1
FOXP1,CCDC112
FOXP1,VHL
FOXP1,NEDD9
FOXP1,KLF7
FOXP1,RND3
FOXP1,CAPN2
FOXP1,BTBD10
FOXP1,IRF1
FOXP1,CPE
FOXP1,HECA
FOXP1,HESX1
FOXP1,ETS1
FOXP1,PLK2
FOXP1,FLRT3
FOXP1,CLSTN2
FOXP1,PREX1
FOXP1,MYO5B
FOXP1,CUL1
FOXP1,S1PR3
FOXP1,POLR2D
FOXP1,PGAP1
FOXP1,ARID3B
FOXP1,MITF
FOXP1,KIAA1841
FOXP1,CDCA8
FOXP1,ZNF202
FOXP1,GAD1
FOXP1,TNC
FOXP1,PRSS35
FOXP1,IFT80
FOXP1,DPYSL3
FOXP1,ZIC2
FOXP1,TRIM35
FOXP1,STEAP1B
FOXP1,C2orf69
FOXP1,ERRFI1
FOXP1,BARX2
FOXP1,ARID4B
FOXP1,ANKRD13C
FOXP1,CHAC2
FOXP1,APBB2
FOXP1,URB2
FOXP1,PRIM1
FOXP1,BNIP3
FOXP1,ACSS3
FOXP1,COG6
FOXP1,CDH2
FOXP1,ZNF146
FOXP1,SLC39A14
FOXP1,GLDC
FOXP1,ZNF488
FOXP1,ESRRG
FOXP1,ZNF589
FOXP1,SH3RF1
FOXP1,SAMD8
FOXP1,GULP1
FOXP1,TMSB15B
FOXP1,RMI1
FOXP1,PDE3B
FOXP1,NUAK1
FOXP1,HNRNPK
FOXP1,GPSM2
FOXP1,SLC29A1
FOXP1,PPARGC1B
FOXP1,MCM5
FOXP1,DNMT3B
FOXP1,COL5A1
FOXP1,UCK2
FOXP1,BMPR1A
FOXP1,SKA3
FOXP1,PHC1
FOXP1,LTBP1
FOXP1,RGMB
FOXP1,PTPRZ1
FOXP1,DSE
FOXP1,MAPKAPK3
FOXP1,ID3
FOXP1,MED14
FOXP1,ATP11C
GATA2,TLE3
GATA2,GATA6
GATA2,MAPK10
GATA2,COLEC12
GATA2,ANKRD1
GATA2,ANXA3
GATA2,IQGAP2
GATA2,DLC1
GATA2,PPP1R9A
GATA2,NIPSNAP1
GATA2,BMP4
GATA2,MORC4
GATA2,CA12
GATA3,RFESD
GATA3,MPHOSPH9
GATA3,MAPK10
GATA3,TBX3
GATA3,POU5F1
GATA3,TLE3
GATA3,RBBP4
GATA3,ATF6
GATA3,COLEC12
GATA3,MITF
GATA3,IQGAP2
GATA3,NIPSNAP1
GATA3,ANXA3
GATA3,CD9
GATA3,NIF3L1
GATA3,TRIM37
GATA3,ELMOD2
GATA3,GATA6
GATA3,TEAD4
GATA3,MME
GATA3,BMP4
GATA3,CLCN3
GATA3,BTBD10
GATA3,DLC1
GATA3,BTG2
GATA3,ZNF165
GATA3,DAB2
GATA3,ANKRD1
GATA3,S100A10
GATA3,RASGRP3
GATA3,RBM47
GATA3,POLR2G
GATA3,RABEPK
GATA3,VWA5A
GATA3,MECOM
GATA3,NR3C1
GATA3,NHLH2
GATA3,WEE1
GATA3,BMPR1A
GATA3,TCF4
GATA3,PLS1
GATA3,BCAR3
GATA3,GPR108
GATA3,SH2B3
GATA3,SYNE2
GATA3,PLAGL1
GATA3,EIF5A2
GATA3,SMAD5
GATA3,CAMK2D
GATA3,RNF19A
GATA3,ST8SIA1
GATA3,PPP1R9A
GATA3,HSD17B11
GATA3,TRIM22
GATA3,CREB3L2
GATA3,TLE2
GATA3,ST3GAL6
GATA3,SVEP1
GATA3,ANKRD44
GATA3,P4HA1
GATA3,JMJD1C
GATA3,SEMA3E
GATA3,PALLD
GATA3,ZNF587
GATA3,RALB
GATA3,HMGA1
GATA3,MYBL2
GATA3,MORC4
GATA3,RGS5
GATA3,MGST2
GATA3,CLCN4
GATA3,ZNF202
GATA3,MCCC1
GATA3,BAMBI
GATA3,ZFHX3
GATA3,LMO2
GATA3,CCKBR
GATA3,MAP7
GATA3,CCDC141
GATA3,SERPINE2
GATA3,B4GALT4
GATA3,HECW2
GATA3,KLHL4
GATA3,DNMT3A
GATA3,EPHA4
GATA3,SERPINB6
GATA3,CDC14B
GATA3,NHSL1
GATA3,CA12
GATA3,SIPA1L2
GATA3,CLDN10
GATA3,NTS
GATA4,CCDC141
GATA4,RASGRP3
GATA4,ANKRD1
GATA4,VWA5A
GATA4,SH2B3
GATA4,C4orf46
GATA4,MORC4
GATA4,COLEC12
GATA4,RGS5
GATA4,MPHOSPH9
GATA4,SRSF1
GATA4,PDE4D
GATA4,ILF3
GATA4,ALPK2
GATA4,TEAD4
GATA4,CLCN3
GATA4,RAI14
GATA4,SMAD5
GATA4,GATA6
GATA4,SMARCD3
GATA4,MAPKAPK3
GATA4,DAB2
GATA4,BTBD10
GATA4,P4HA1
GATA4,CEP85L
GATA4,SERINC3
GATA4,KHSRP
GATA4,NIF3L1
GATA4,ANXA3
GATA4,HIF1A
GATA4,TNC
GATA4,MECOM
GATA4,ALCAM
GATA4,TCF4
GATA4,GPR108
GATA4,CHD9
GATA4,BTF3
GATA4,PAM
GATA4,ST8SIA1
GATA4,LIX1
GATA4,SLC39A8
GATA4,ANGPT2
GATA4,PAIP2B
GATA4,TMEM39A
GATA4,CDCA7
GATA4,PLAGL1
GATA4,RPA2
GATA4,TTK
GATA4,RGMB
GATA4,AIP
GATA4,KIAA1324L
GATA4,PGAP2
GATA4,NCOA6
GATA4,DMBX1
GATA4,TRIAP1
GATA4,NOC3L
GATA4,ODC1
GATA4,EARS2
GATA4,FLVCR2
GATA4,ZNF202
GATA4,CALB1
GATA4,VRK1
GATA4,FRYL
GATA4,ST3GAL6
GATA4,FAM208A
GATA4,CYB5A
GATA4,RIN2
GATA4,SAMD3
GATA4,UNG
GATA4,HESX1
GATA4,PER3
GATA6,RASGRP3
GATA6,RGS5
GATA6,C4orf46
GATA6,SH2B3
GATA6,TEAD4
GATA6,PALB2
GATA6,RGPD2
GATA6,CCDC141
GATA6,CLCN3
GATA6,CEP85L
GATA6,ANKRD1
GATA6,MAPKAPK3
GATA6,TAOK3
GATA6,VWA5A
GATA6,COLEC12
GATA6,SERINC3
GATA6,PLAGL1
GATA6,BTBD10
GATA6,RAD54L
GATA6,SLC39A8
GATA6,HIF1A
GATA6,TNC
GATA6,ST8SIA1
GATA6,SMARCD3
GATA6,FOXP1
GATA6,CALB1
GATA6,DMBX1
GATA6,NCOA6
GATA6,ZNF202
GATA6,ALPK2
HAND2,CBFA2T2
HAND2,MAPRE2
HAND2,ALPK2
HAND2,TUBE1
HAND2,SVEP1
HAND2,CDK6
HAND2,KIFAP3
HAND2,NR3C1
JUND,TRIB1
JUND,SPRED2
JUND,MAPRE2
JUND,STAT3
JUND,STX12
JUND,PAK1
JUND,CLU
JUND,ZNF165
JUND,TEAD1
JUND,F3
JUND,TRIP6
JUND,VIM
JUND,MCM4
JUND,NFAT5
JUND,ZKSCAN1
JUND,TMEM39A
JUND,KAT6A
JUND,RGPD2
JUND,CLCN3
JUND,CAP2
JUND,HECA
JUND,HPS5
JUND,CDC25C
JUND,DNMT1
JUND,NBEAL1
JUND,ANKRD1
JUND,CHEK2
JUND,NFYB
JUND,ZNF219
JUND,KLHL12
JUND,CAMK2D
JUND,ANKRD13A
JUND,MIA3
JUND,PRCP
JUND,MAFF
JUND,SUPT7L
JUND,TRIAP1
JUND,RAI14
JUND,DNAJC11
JUND,POLR1A
JUND,EPCAM
JUND,NAT10
JUND,NDC80
JUND,MFN2
JUND,GPR108
JUND,CENPK
JUND,METTL1
JUND,RBPJ
JUND,FRMD6
JUND,POLDIP3
JUND,ID1
JUND,FAM126B
JUND,NUP54
JUND,ACOX3
JUND,ZNF3
JUND,C4orf46
JUND,UTP18
JUND,MBTD1
JUND,PNPLA8
JUND,PTDSS1
JUND,NOL11
JUND,RNPS1
JUND,UCHL3
JUND,TP53
JUND,TTC4
JUND,ANKMY2
JUND,ZNF512
JUND,EWSR1
JUND,PSIP1
JUND,MRPL1
JUND,MRPS30
JUND,JMJD1C
JUND,PLS1
JUND,MCC
JUND,ILF2
JUND,PPT2
JUND,CDCA5
JUND,BET1
JUND,FAM162A
JUND,LAP3
JUND,KIF15
JUND,SAAL1
JUND,HCFC1
JUND,ABLIM1
JUND,FBXO34
JUND,NUFIP1
JUND,TWISTNB
JUND,CAPN2
JUND,VWA5A
JUND,RFC3
JUND,BCAS2
JUND,SRSF2
JUND,NDUFC2-KCTD14
JUND,DNAJC2
JUND,TRUB1
JUND,MRPS35
JUND,HOMER1
JUND,CREB3L2
JUND,RFXANK
JUND,ZNF764
JUND,PGAP2
JUND,AFF1
JUND,MBIP
JUND,POLR1B
JUND,NUAK1
JUND,PAK1IP1
JUND,POLR2A
JUND,TJP2
JUND,NIP7
JUND,C18orf21
JUND,SNRPB
JUND,TFB2M
JUND,DDX54
JUND,RAD51AP1
JUND,C3orf14
JUND,FLRT3
JUND,NOP16
JUND,CTNNB1
JUND,ANXA3
JUND,STX6
JUND,VAMP7
JUND,MEIS1
JUND,LGALSL
JUND,ENO1
JUND,PHB2
JUND,ARID3B
JUND,CDCA7L
JUND,NIF3L1
JUND,ELL2
JUND,SLC39A7
JUND,TFE3
JUND,SNRPD1
JUND,CCDC90B
JUND,PALB2
JUND,ASB9
JUND,GTF2H2
JUND,SF1
JUND,TDP2
JUND,TSR1
JUND,GALNT11
JUND,SERINC3
JUND,MDM4
JUND,FBXO28
JUND,TATDN1
JUND,SART3
JUND,BAG3
JUND,DAAM1
JUND,CPSF3
JUND,GPATCH4
JUND,KIF16B
JUND,MAML3
JUND,SLC36A4
JUND,LTV1
JUND,YTHDF3
JUND,SKIL
JUND,NECAP2
JUND,FER
JUND,YPEL5
JUND,CRABP2
JUND,FTSJ3
JUND,ILF3
JUND,EPHA2
JUND,UTP15
JUND,SRSF1
JUND,PROSER1
JUND,DLC1
JUND,ANKRD13C
JUND,MAFG
JUND,TNFRSF21
JUND,TRIP11
JUND,SECISBP2L
JUND,PA2G4
JUND,TNC
JUND,RAD54L
JUND,ZNF589
JUND,WDR75
JUND,RFC4
JUND,ZDHHC2
JUND,HNRNPD
JUND,SLC35A3
JUND,RUVBL1
JUND,RAE1
JUND,TMF1
JUND,ERLEC1
JUND,CHAF1A
JUND,RUVBL2
JUND,ZBTB10
JUND,KLHL7
JUND,TCF4
JUND,PNRC1
JUND,HMGA1
JUND,TRAPPC8
JUND,TBX3
JUND,POLR2M
JUND,XRN1
JUND,ITGA5
JUND,RRN3
JUND,WDHD1
JUND,KAT7
JUND,KIF2C
JUND,EARS2
JUND,METAP1
JUND,MCM7
JUND,AKAP1
JUND,GATA3
JUND,PPIL1
JUND,EEF1A1
JUND,ZNF398
JUND,PAM
JUND,SAP18
JUND,AHNAK
JUND,TRAF6
JUND,PALLD
JUND,CITED2
JUND,AARS
JUND,DNAJC9
JUND,WWP1
JUND,UBL7
JUND,SCO1
JUND,PREPL
JUND,NUP35
JUND,IFI16
JUND,CPE
JUND,RABGAP1L
JUND,ASXL1
JUND,APBB2
JUND,ZFC3H1
JUND,CSDE1
JUND,BTG2
JUND,STK38L
JUND,NAA15
JUND,FBXO36
JUND,GATM
JUND,TMEM237
JUND,PHLDB2
JUND,TMEM126B
JUND,COX10
JUND,CCNG2
JUND,NOC3L
JUND,TRIM28
JUND,ACBD6
JUND,MCCC1
JUND,ZNF142
JUND,MCM10
JUND,LIG4
JUND,E2F4
JUND,ZRANB2
JUND,RBFOX2
JUND,NXF1
JUND,DCLK1
JUND,PCNA
JUND,DTL
JUND,REV3L
JUND,U2AF1
JUND,PDLIM3
JUND,CCNA2
JUND,AFF4
JUND,GOLGB1
JUND,NREP
JUND,CALCOCO2
JUND,ETV4
JUND,ETV3
JUND,PRMT3
JUND,RCOR3
JUND,BBIP1
JUND,RTKN2
JUND,ZWILCH
JUND,CXXC1
JUND,SRSF3
JUND,FARSB
JUND,VSNL1
JUND,ARID5B
JUND,ZNF24
JUND,GDAP1
JUND,SEMA6A
JUND,APEX1
JUND,KIF21A
JUND,CCDC138
JUND,RNF19A
JUND,SSX2IP
JUND,GCNT1
JUND,CEP55
JUND,CCPG1
JUND,PLAGL2
JUND,CCDC50
JUND,MAK16
JUND,CHD9
JUND,BBS4
JUND,SNUPN
JUND,ENOPH1
JUND,SMAD5
JUND,TRIM37
JUND,FN1
JUND,STAT2
JUND,ALCAM
JUND,DOK4
JUND,RBM14
JUND,ZNF83
JUND,POLB
JUND,FAM135A
JUND,MXI1
JUND,ARL4A
JUND,FXR1
JUND,KIF22
JUND,TRIM2
JUND,FOXK1
JUND,RMI1
JUND,HNRNPK
JUND,BCAR3
JUND,CLCN4
JUND,SFPQ
JUND,SVIL
JUND,NCAM1
JUND,IMP4
JUND,LYAR
JUND,CBX3
JUND,XRCC5
JUND,URB2
JUND,WDR12
JUND,SLC19A2
JUND,IFT80
JUND,ZNF587
JUND,MEF2D
JUND,ASNS
JUND,PPAT
JUND,ERRFI1
JUND,CDCA2
JUND,HIF1A
JUND,GPC6
JUND,CDC6
JUND,AMN1
JUND,SLC39A11
JUND,WDFY1
JUND,NFKBIA
JUND,SNX18
JUND,KLF7
JUND,BRWD1
JUND,TDRD7
JUND,HNRNPAB
JUND,ZFP62
JUND,TK1
JUND,ZNF521
JUND,P4HA1
JUND,ARID3A
JUND,ZNF202
JUND,NOP2
JUND,DCAF6
JUND,SIRT1
JUND,STT3B
JUND,ACSS3
JUND,SEC11C
JUND,PPM1K
JUND,KIFAP3
JUND,RNF14
JUND,NPM1
JUND,MAP7
JUND,RAD50
JUND,XPO5
JUND,SLC39A14
JUND,PARN
JUND,BCLAF1
JUND,TEX10
JUND,PHLPP1
JUND,CNBP
JUND,WDR35
JUND,ELAVL2
JUND,PHF21A
JUND,SLC46A3
JUND,TFAP4
JUND,VEZT
JUND,FGD6
JUND,TIPIN
JUND,SSB
JUND,MED16
JUND,CUX1
JUND,SEMA3A
JUND,SLC7A5
JUND,SOS2
JUND,MECOM
JUND,ACTC1
JUND,FOXP1
JUND,BLM
JUND,ATRNL1
JUND,GCA
JUND,UNC5D
JUND,CSPP1
JUND,CCDC82
JUND,PPM1H
JUND,LRP12
JUND,SCG3
JUND,TOP2A
JUND,YBX1
JUND,KLHL4
JUND,MEIS2
JUND,ZNF92
JUND,GPC4
JUND,ZNF8
JUND,LMX1B
JUND,HDGF
JUND,DCAF5
JUND,RFPL2
JUND,MAT2B
JUND,CDCA7
JUND,ESRRG
JUND,SRGAP1
JUND,PAWR
JUND,TRIM25
JUND,FOXN3
JUND,EPHB2
JUND,MYBL2
JUND,ALDOC
JUND,PKIG
JUND,ARL4D
JUND,SOX5
JUND,PUS7
JUND,UPF1
JUND,MAPKAPK3
JUND,DAB2
JUND,DNAJB14
JUND,DECR1
JUND,FAM83D
JUND,OIP5
JUND,NUSAP1
JUND,TMEM131
JUND,CCND1
JUND,BCAT2
JUND,PRICKLE1
JUND,ELOVL2
JUND,ST5
JUND,SNAI1
JUND,SETD7
JUND,FAM117B
JUND,HELZ
JUND,OSBPL10
JUND,MT1X
JUND,OXTR
JUND,RBMX
JUND,RNF138
JUND,DNMT3A
JUND,PCK2
JUND,CAD
JUND,BHLHB9
JUND,RPP40
JUND,ANKRD50
JUND,PLOD2
JUND,PITX2
JUND,PDE4D
JUND,ESPL1
JUND,CLDN7
JUND,ZNF160
JUND,MCM2
JUND,CPVL
JUND,SOX4
JUND,POU2F2
JUND,MND1
JUND,E2F3
JUND,FLI1
JUND,PRMT6
JUND,FOXD3
JUND,COL1A1
JUND,BEX2
JUND,SOX13
JUND,SERTAD2
JUND,HIST1H1B
JUND,CDC7
JUND,SALL2
JUND,B4GALT4
JUND,AURKB
JUND,CALB1
JUND,SLC2A1
JUND,ITPR2
JUND,RARG
JUND,VHL
JUND,GPSM2
JUND,ZNF124
JUND,GALC
JUND,GLMN
JUND,EHD3
JUND,HMGN2
JUND,NIPSNAP1
JUND,MIF
JUND,PHLDA1
JUND,KIAA1324L
JUND,DNA2
JUND,GATAD2A
JUND,ADAMTS3
JUND,STX17
JUND,SH3BP5
JUND,PTMA
JUND,NCOA6
JUND,PRKACB
JUND,TP53INP1
JUND,MAN2A1
JUND,PMAIP1
JUND,ZSWIM6
JUND,SRC
JUND,TMSB15B
JUND,ESRP1
JUND,MSX1
JUND,PDGFRA
JUND,ZFYVE21
JUND,SYT1
JUND,ARFGAP3
JUND,RNF24
JUND,SATB1
JUND,SH3BGRL2
JUND,PTPRM
JUND,E2F7
JUND,RCAN2
JUND,H1F0
JUND,JAKMIP2
JUND,DSE
JUND,NTS
JUND,CASK
JUND,NAV2
JUND,SORL1
JUND,GABRB3
JUND,CER1
JUND,RRAS2
JUND,SLC39A8
JUND,BEND3
JUND,COL1A2
JUND,GULP1
JUND,CYB5A
JUND,PRSS35
JUND,ANKRD44
JUND,HS3ST3A1
JUND,SLFN5
JUND,CDK6
JUND,ENC1
JUND,ANKRD18B
JUND,LDB2
JUND,AADAT
JUND,NFIC
JUND,COBLL1
JUND,SMYD2
JUND,ARHGAP28
JUND,CADM1
JUND,DNMT3B
JUND,CCDC112
JUND,VANGL1
JUND,CUL1
JUND,DPYSL3
JUND,RBMS3
JUND,MALT1
JUND,GALNT7
JUND,TIMP3
JUND,SLC29A1
JUND,CCKBR
JUND,LRRN1
JUND,USP44
JUND,ANKRD6
JUND,JPH1
JUND,SHOX2
JUND,CSRP2
JUND,FAT1
JUND,DAB1
JUND,PREX1
JUND,SDC2
JUND,RGS5
JUND,HEG1
JUND,OPTN
JUND,KDR
JUND,TCN2
JUND,PDPN
JUND,KIF1A
JUND,MYOCD
JUND,PTPRZ1
JUND,NANOG
