Gene1,Gene2
GTF3C1,CCNG1
GTF3C1,KAT2B
GTF3C1,XBP1
GTF3C1,TCEA3
GTF3C1,GLDC
GTF3C1,AKAP12
GTF3C1,ALDH2
GTF3C1,UTF1
GTF3C1,MED4
GTF3C1,MARC2
GTF3C1,KLF4
GTF3C1,MOV10
GTF3C1,RNF6
GTF3C1,HSPG2
GTF3C1,PELP1
GTF3C1,IQSEC1
GTF3C1,TRIM25
GTF3C1,POLR3F
GTF3C1,ETV4
GTF3C1,PATJ
GTF3C1,CNOT8
GTF3C1,DNAJC10
GTF3C1,ZFYVE21
GTF3C1,BAG2
GTF3C1,ABHD5
GTF3C1,ELP2
GTF3C1,BEND5
GTF3C1,IMPDH1
GTF3C1,DDAH1
GTF3C1,SIRT2
GTF3C1,TEAD4
GTF3C1,SRPRB
GTF3C1,TCF4
GTF3C1,MCFD2
GTF3C1,KANK2
GTF3C1,ZBTB43
GTF3C1,SATB1
GTF3C1,SSR3
GTF3C1,MXD4
GTF3C1,CYBA
GTF3C1,DNAJC3
GTF3C1,HSPH1
GTF3C1,COBLL1
GTF3C1,ABTB1
GTF3C1,ETL4
GTF3C1,ASPH
GTF3C1,SEC24D
GTF3C1,NFIB
GTF3C1,ZMYM2
GTF3C1,PDCD11
GTF3C1,ATP6V0E
GTF3C1,ID4
GTF3C1,RBMS1
GTF3C1,PDIA4
GTF3C1,ANKRD6
GTF3C1,IKBKB
GTF3C1,ZFP532
GTF3C1,SND1
GTF3C1,ARID1A
GTF3C1,KDM5B
GTF3C1,HTT
GTF3C1,MANF
GTF3C1,KLF6
GTF3C1,ARPC1B
GTF3C1,TMED9
GTF3C1,LOXL2
GTF3C1,PSME2
GTF3C1,GRHL1
GTF3C1,FUT8
GTF3C1,TFEB
GTF3C1,F2R
GTF3C1,RMC1
GTF3C1,TRPS1
GTF3C1,RAI14
GTF3C1,LIFR
GTF3C1,TFAP4
GTF3C1,TMEM59
GTF3C1,SPNS2
GTF3C1,MYO6
GTF3C1,ATF3
GTF3C1,RFX5
GTF3C1,PHF2
GTF3C1,LAMA5
GTF3C1,ERCC8
GTF3C1,ITGAV
GTF3C1,BEX4
GTF3C1,MTA3
GTF3C1,NFYB
GTF3C1,MAN1A2
GTF3C1,USP9X
GTF3C1,BNIP3
GTF3C1,SCMH1
GTF3C1,ELF2
GTF3C1,GFPT1
GTF3C1,TRIM13
GTF3C1,KLF15
GTF3C1,GNPTAB
GTF3C1,GFPT2
GTF3C1,ARNT2
GTF3C1,SPRY2
GTF3C1,CSTB
GTF3C1,GZF1
GTF3C1,CTSA
GTF3C1,CD9
GTF3C1,TBX3
GTF3C1,STAT5B
GTF3C1,BCAT1
GTF3C1,ZDHHC16
GTF3C1,BMI1
GTF3C1,NFE2L2
GTF3C1,CALU
GTF3C1,RBMXL2
GTF3C1,BTG2
GTF3C1,SLC25A22
GTF3C1,MIS18BP1
GTF3C1,SKIL
GTF3C1,FGFR4
GTF3C1,ZYX
GTF3C1,TCOF1
GTF3C1,PLXNA1
GTF3C1,KAT6B
GTF3C1,GRAMD1A
GTF3C1,CREB3L2
GTF3C1,SPEN
GTF3C1,ISYNA1
GTF3C1,DCP1A
GTF3C1,NFXL1
GTF3C1,ZFP36L1
GTF3C1,STARD10
GTF3C1,SETD7
GTF3C1,CTDSPL
GTF3C1,BCAM
GTF3C1,STAG3
GTF3C1,NRIP1
GTF3C1,SLC25A5
GTF3C1,RLIM
GTF3C1,RASGRP2
GTF3C1,PHF1
GTF3C1,KNTC1
GTF3C1,HK2
GTF3C1,CCNB1
GTF3C1,TEAD3
GTF3C1,MYO1C
GTF3C1,PFAS
GTF3C1,NUSAP1
GTF3C1,PITPNC1
GTF3C1,MAZ
GTF3C1,SIRT3
GTF3C1,GBX2
GTF3C1,PDLIM1
GTF3C1,DNMT3A
GTF3C1,BAZ1A
GTF3C1,CITED2
GTF3C1,ZFP710
GTF3C1,PDIA6
GTF3C1,ASS1
GTF3C1,ETV3
GTF3C1,MYO5B
GTF3C1,ITGA9
GTF3C1,ZFP277
GTF3C1,WWTR1
GTF3C1,ARFGAP1
GTF3C1,SERPINE2
GTF3C1,HDAC11
GTF3C1,LAD1
GTF3C1,MFGE8
GTF3C1,PHLDB2
GTF3C1,POLR2I
GTF3C1,AGAP3
GTF3C1,PARVB
GTF3C1,GPRC5C
GTF3C1,CHCHD10
GTF3C1,PNP
GTF3C1,LRPAP1
GTF3C1,CKB
GTF3C1,APP
GTF3C1,DAP
GTF3C1,AMPD2
GTF3C1,PLOD2
GTF3C1,P3H4
GTF3C1,NFIL3
GTF3C1,BASP1
GTF3C1,SALL4
GTF3C1,LDLRAP1
GTF3C1,ICAM1
GTF3C1,HES6
GTF3C1,TUBB6
GTF3C1,PKNOX2
GTF3C1,ZFP423
GTF3C1,MDK
GTF3C1,DAXX
GTF3C1,SMS
GTF3C1,TRIP11
GTF3C1,CNDP2
GTF3C1,VANGL1
GTF3C1,KLF13
GTF3C1,ACADM
GTF3C1,MED15
GTF3C1,CRAMP1L
GTF3C1,ZFPM1
GTF3C1,MT1
GTF3C1,MRPL42
GTF3C1,SEMA4C
GTF3C1,KLF10
GTF3C1,GNAS
GTF3C1,EPAS1
GTF3C1,MCM10
GTF3C1,KRBA1
GTF3C1,NRG1
GTF3C1,CPM
GTF3C1,ARHGAP21
GTF3C1,PCSK6
GTF3C1,DCXR
GTF3C1,TIMP2
GTF3C1,SYNE2
GTF3C1,KDELR3
GTF3C1,MAPK3
GTF3C1,CARHSP1
GTF3C1,BEX3
GTF3C1,PODXL
GTF3C1,ADAM19
GTF3C1,EHMT2
GTF3C1,SGK1
GTF3C1,TPX2
GTF3C1,SHISA5
GTF3C1,PLK2
GTF3C1,COMMD3
GTF3C1,ARHGEF40
GTF3C1,TAF6L
GTF3C1,ZFP961
GTF3C1,MYBBP1A
GTF3C1,CHN2
GTF3C1,APAF1
GTF3C1,SMAD7
GTF3C1,NOTUM
GTF3C1,CARMIL1
GTF3C1,FOXO1
GTF3C1,CHD7
GTF3C1,CHD5
GTF3C1,APBB1
GTF3C1,SINHCAF
GTF3C1,HEY2
GTF3C1,MAP3K1
GTF3C1,E2F6
GTF3C1,TFE3
GTF3C1,PROS1
GTF3C1,ZMYND11
GTF3C1,IRF6
GTF3C1,DCTPP1
GTF3C1,CTBP2
GTF3C1,UBTF
GTF3C1,SELENOI
GTF3C1,PARVA
GTF3C1,ANKRD49
GTF3C1,FNDC3A
GTF3C1,MEN1
GTF3C1,AKT1
GTF3C1,ELK1
GTF3C1,SOX2
GTF3C1,TGFB1
GTF3C1,MTCL1
GTF3C1,ADAM15
GTF3C1,LMF2
GTF3C1,L1TD1
GTF3C1,SLC35F5
GTF3C1,TBL1X
GTF3C1,ANK
GTF3C1,NPL
GTF3C1,GJB3
GTF3C1,MED31
GTF3C1,FGFR3
GTF3C1,EOMES
GTF3C1,ATM
GTF3C1,MFSD10
GTF3C1,NFKB2
GTF3C1,HOXD13
GTF3C1,GLI2
GTF3C1,EFEMP2
GTF3C1,TLE1
GTF3C1,CTSZ
GTF3C1,TNS1
GTF3C1,MSANTD3
GTF3C1,POU6F1
GTF3C1,MRAS
GTF3C1,SNAI1
GTF3C1,JUN
GTF3C1,EBF4
GTF3C1,PIK3R1
GTF3C1,RETREG1
GTF3C1,P4HA2
GTF3C1,RAPGEF3
GTF3C1,GOT1
GTF3C1,MITF
GTF3C1,NRG2
GTF3C1,5031439G07RIK
GTF3C1,LGALS3
GTF3C1,HMGCS1
GTF3C1,SHKBP1
GTF3C1,NSMAF
GTF3C1,STAT5A
GTF3C1,MYCN
GTF3C1,FNDC3B
GTF3C1,ARHGEF5
GTF3C1,OSTC
GTF3C1,KIT
GTF3C1,CNOT6L
GTF3C1,TBPL1
GTF3C1,CUL7
GTF3C1,SPRY4
GTF3C1,RBM47
GTF3C1,DMRT1
GTF3C1,GAS6
GTF3C1,GNG10
GTF3C1,TGIF1
GTF3C1,PRRX2
GTF3C1,HTRA1
GTF3C1,BCL3
GTF3C1,DDB2
GTF3C1,COL4A2
GTF3C1,COL4A1
GTF3C1,TOX3
GTF3C1,SLC6A8
GTF3C1,PRDX4
GTF3C1,TET1
GTF3C1,CBX4
GTF3C1,UBQLN2
GTF3C1,MYMX
GTF3C1,ECPAS
GTF3C1,VEGFA
GTF3C1,SH3PXD2B
GTF3C1,RAB3IL1
GTF3C1,LY75
GTF3C1,RNPEPL1
GTF3C1,POU4F1
GTF3C1,ZFP236
GTF3C1,MAPK13
GTF3C1,VSIR
GTF3C1,HDAC7
GTF3C1,MLXIPL
GTF3C1,PRDM1
GTF3C1,HS3ST1
GTF3C1,POU4F2
GTF3C1,MGST3
GTF3C1,LHX2
GTF3C1,SLC1A5
GTF3C1,HIST1H2BB
GTF3C1,FHL2
GTF3C1,CENPB
GTF3C1,MAN1A
GTF3C1,MANBA
GTF3C1,EPS8
GTF3C1,ZEB2
GTF3C1,JAM2
GTF3C1,H1F0
GTF3C1,ILDR1
GTF3C1,ATP6V0A1
GTF3C1,TAF6
GTF3C1,GLI1
GTF3C1,MROH1
GTF3C1,RFXAP
GTF3C1,PITX2
GTF3C1,ECHDC2
GTF3C1,ELL3
GTF3C1,HIP1
GTF3C1,PTPN3
GTF3C1,FGF3
GTF3C1,NR0B1
GTF3C1,TSHZ3
GTF3C1,ST3GAL6
GTF3C1,ZFP446
GTF3C1,TCF20
GTF3C1,POLR2H
GTF3C1,MEIS1
GTF3C1,STXBP2
GTF3C1,SRI
GTF3C1,GHR
GTF3C1,ANXA2
GTF3C1,GRB10
GTF3C1,GDPD5
GTF3C1,HDAC3
GTF3C1,RTN1
GTF3C1,LTBP4
GTF3C1,SMAD3
GTF3C1,MEIS3
GTF3C1,MCAM
GTF3C1,TUBA4A
GTF3C1,MED12
GTF3C1,CHST15
GTF3C1,IDI1
GTF3C1,COL18A1
GTF3C1,CEBPZ
GTF3C1,TRIM2
GTF3C1,SOS2
GTF3C1,EPS8L2
GTF3C1,CACHD1
GTF3C1,GGTA1
GTF3C1,TGFBR3
GTF3C1,PTH1R
GTF3C1,PDE4DIP
GTF3C1,ZFP296
GTF3C1,RUVBL1
GTF3C1,LRRK1
GTF3C1,CLCN5
GTF3C1,TDH
GTF3C1,RHPN1
GTF3C1,CTH
GTF3C1,FRMD4A
GTF3C1,BIN1
GTF3C1,GCNT1
GTF3C1,SIX5
GTF3C1,L3MBTL2
GTF3C1,FHOD1
GTF3C1,FABP3
GTF3C1,ETS1
GTF3C1,NID1
GTF3C1,LY6E
GTF3C1,LRP2
GTF3C1,ZFP462
GTF3C1,CEMIP
GTF3C1,KHDC3
GTF3C1,ALG13
GTF3C1,AQP3
GTF3C1,NKRF
GTF3C1,ID3
GTF3C1,NSD1
GTF3C1,PROX1
GTF3C1,FST
GTF3C1,TRIM32
GTF3C1,SLC9A6
GTF3C1,HIVEP2
GTF3C1,FGF10
GTF3C1,SOX7
GTF3C1,EYA1
GTF3C1,ABT1
GTF3C1,OBSL1
GTF3C1,CREB5
GTF3C1,FOXO3
GTF3C1,SFMBT2
GTF3C1,BTBD11
GTF3C1,SOX4
GTF3C1,NPAS2
GTF3C1,MYC
GTF3C1,SELENOK
GTF3C1,S100A6
GTF3C1,CAR4
GTF3C1,RUNX1
GTF3C1,MSC
GTF3C1,OVOL1
GTF3C1,NR3C1
GTF3C1,TWIST1
GTF3C1,PFKP
GTF3C1,CDKN1A
GTF3C1,2200002D01RIK
GTF3C1,TIMP3
GTF3C1,DDAH2
GTF3C1,BMPER
GTF3C1,TCF7L2
GTF3C1,HOPX
GTF3C1,BARX1
GTF3C1,SLCO3A1
GTF3C1,RDM1
GTF3C1,VAMP8
GTF3C1,ZBTB7A
GTF3C1,PEG10
GTF3C1,TMEM9
GTF3C1,SIX1
GTF3C1,PDGFA
GTF3C1,PAX1
GTF3C1,CERS4
GTF3C1,COPA
GTF3C1,MSX2
GTF3C1,TBX18
GTF3C1,ZEB1
GTF3C1,CSF1
GTF3C1,COL27A1
GTF3C1,ZDHHC15
GTF3C1,PRPS2
GTF3C1,FOXD3
GTF3C1,ZIC3
GTF3C1,TUBB2B
GTF3C1,EMP2
GTF3C1,PIK3AP1
GTF3C1,LIMCH1
GTF3C1,MORC4
GTF3C1,PXDN
GTF3C1,DPP4
GTF3C1,LAMP2
GTF3C1,NDN
GTF3C1,PCBD1
GTF3C1,ZFP980
GTF3C1,ELF4
GTF3C1,TENM4
GTF3C1,NFATC1
GTF3C1,DUSP9
GTF3C1,SPOCK1
GTF3C1,P3H2
GTF3C1,TCN2
GTF3C1,TFAP2C
GTF3C1,ANXA5
GTF3C1,TINAGL1
GTF3C1,HMGA2
GTF3C1,CLDN6
GTF3C1,EMX2
GTF3C1,TRH
GTF3C1,TPI1
GTF3C1,ATF6
GTF3C1,RUVBL2
GTF3C1,NIPSNAP1
GTF3C1,IGF2
GTF3C1,HEXIM1
GTF3C1,EVA1A
GTF3C1,POLR3B
GTF3C1,TAGLN2
GTF3C1,FXYD6
GTF3C1,KRT18
GTF3C1,ZFP979
GTF3C1,ZFP600
GTF3C1,PIPOX
GTF3C1,LAMB2
GTF3C1,BCAS3
GTF3C1,MSL3
GTF3C1,CMKLR1
GTF3C1,2410141K09RIK
GTF3C1,PLSCR1
GTF3C1,ERCC3
GTF3C1,ANP32A
GTF3C1,ZFP275
GTF3C1,XAB2
GTF3C1,CCND1
GTF3C1,XRCC5
GTF3C1,STX5A
GTF3C1,GNG2
GTF3C1,CR1L
GTF3C1,PLRG1
GTF3C1,FOXA2
GTF3C1,POU5F1
GTF3C1,VIM
GTF3C1,COX7A1
GTF3C1,BUB1B
GTF3C1,SPP1
GTF3C1,MYL6
GTF3C1,KCNG1
GTF3C1,PLOD1
GTF3C1,BRCA1
GTF3C1,TOX4
GTF3C1,PAX6
GTF3C1,NONO
GTF3C1,ARL6IP5
GTF3C1,SORD
GTF3C1,PEG3
GTF3C1,KRTCAP2
GTF3C1,ST5
GTF3C1,LIPG
GTF3C1,TAF1A
GTF3C1,CALCOCO1
GTF3C1,TRP53
GTF3C1,CDH6
GTF3C1,SLC7A7
GTF3C1,SNURF
GTF3C1,SNRPN
GTF3C1,FLRT3
GTF3C1,TAF1
GTF3C1,THBD
GTF3C1,NR2F2
GTF3C1,SP8
GTF3C1,NFATC4
GTF3C1,SLC26A10
GTF3C1,PDGFRA
GTF3C1,TCAF1
GTF3C1,AGPAT4
HCFC1,SRPRB
HCFC1,POLR1B
HCFC1,HSBP1
HCFC1,ESPL1
HCFC1,SPC25
HCFC1,MITF
HCFC1,SNAPC3
HCFC1,ZFP277
HCFC1,COPS2
HCFC1,CALCOCO1
HCFC1,NCOA3
HCFC1,DCP1A
HCFC1,FDPS
HCFC1,GTF2H4
HCFC1,MRPL42
HCFC1,ECD
HCFC1,ABCC5
HCFC1,SIRT2
HCFC1,SEC61A1
HCFC1,GTF2H3
HCFC1,TMEM214
HCFC1,PA2G4
HCFC1,TMED9
HCFC1,XAB2
HCFC1,TCOF1
HCFC1,IRF3
HCFC1,TFEB
HCFC1,EIF2S2
HCFC1,L3MBTL2
HCFC1,FAM168A
HCFC1,SAP30
HCFC1,NFXL1
HCFC1,ING3
HCFC1,MEN1
HCFC1,FAHD2A
HCFC1,MCM3
HCFC1,NFATC2IP
HCFC1,STMN1
HCFC1,ACP6
HCFC1,AHCY
HCFC1,PHB2
HCFC1,CTNNBL1
HCFC1,JARID2
HCFC1,BUB1B
HCFC1,HIRIP3
HCFC1,RAD51
HCFC1,TAF6
HCFC1,SERBP1
HCFC1,PAPOLA
HCFC1,NR1D1
HCFC1,SSR3
HCFC1,DDX20
HCFC1,TMEM59
HCFC1,TFAP4
HCFC1,GTF2I
HCFC1,THRAP3
HCFC1,POLR3F
HCFC1,MDN1
HCFC1,NFX1
HCFC1,POLR3B
HCFC1,CIC
HCFC1,ZFP768
HCFC1,TPX2
HCFC1,ZDHHC16
HCFC1,RBM38
HCFC1,POLR2K
HCFC1,GORASP2
HCFC1,POLR2J
HCFC1,IFRD1
HCFC1,ASXL1
HCFC1,BRCA2
HCFC1,INTS12
HCFC1,TAF9
HCFC1,DAXX
HCFC1,CREB3
HCFC1,HSP90B1
HCFC1,POLR2E
HCFC1,PLOD3
HCFC1,ATP6V0B
HCFC1,GTF3C5
HCFC1,MED4
HCFC1,CEBPZ
HCFC1,RPL5
HCFC1,NR3C1
HCFC1,TMED2
HCFC1,RRP1B
HCFC1,TRIM32
HCFC1,TBPL1
HCFC1,CDIPT
HCFC1,TCEA1
HCFC1,HSPH1
HCFC1,PELP1
HCFC1,MIS18BP1
HCFC1,ZBTB7A
HCFC1,RUVBL2
HCFC1,ARFGAP1
HCFC1,ZFP446
HCFC1,ARHGAP1
HCFC1,RUVBL1
HCFC1,USF1
HCFC1,NFATC3
HCFC1,HSPA5
HCFC1,EP400
HCFC1,LAMP1
HCFC1,MGST3
HCFC1,MED15
HCFC1,ZFP276
HCFC1,PREB
HCFC1,SIRT3
HCFC1,TOX4
HCFC1,D230025D16RIK
HCFC1,CNOT2
HCFC1,HMGXB4
HCFC1,NAGK
HCFC1,FUBP3
HCFC1,LMF2
HCFC1,SMARCD1
HCFC1,ERCC3
HCFC1,ABTB1
HCFC1,KRBA1
HCFC1,NR1H2
HCFC1,DIDO1
HCFC1,AIP
HCFC1,ZFP148
HCFC1,TCF4
HCFC1,MFSD1
HCFC1,ELP2
HCFC1,ZFP91
HCFC1,BRCA1
HCFC1,ZFP219
HCFC1,PFAS
HCFC1,E2F4
HCFC1,HDLBP
HCFC1,NAA15
HCFC1,HTT
HCFC1,PPIB
HCFC1,SELENOK
HCFC1,PHF14
HCFC1,TRIP11
HCFC1,MYBBP1A
HCFC1,GABPA
HCFC1,ARF4
HCFC1,COPA
HCFC1,ILK
HCFC1,NUP93
HCFC1,ERCC8
HCFC1,TXNDC12
HCFC1,PHF12
HCFC1,ZBTB43
HCFC1,XRCC5
HCFC1,HMGXB3
HCFC1,CNOT6
HCFC1,SLC35F5
HCFC1,PCBP2
HCFC1,MED31
HCFC1,STX5A
HCFC1,SND1
HCFC1,TAF5
HCFC1,HEXIM1
HCFC1,FIZ1
HCFC1,AP1AR
HCFC1,SMARCAD1
HCFC1,TAF1A
HCFC1,POFUT2
HCFC1,POLR1C
HCFC1,ATP6V0A1
HCFC1,DNAJC2
HCFC1,RNF6
HCFC1,SENP3
HCFC1,ATF2
HCFC1,RDM1
HCFC1,DDB1
HCFC1,SIDT2
HCFC1,HDGF
HCFC1,WDR45
HCFC1,ATF6
HCFC1,PDCD11
HCFC1,PRKAB1
HCFC1,ABT1
HCFC1,TAX1BP3
HCFC1,VKORC1
HCFC1,POLR2I
HCFC1,POLR2H
HCFC1,SRRT
HCFC1,ORC2
HCFC1,NFYA
HCFC1,DDX21
HCFC1,POLR3D
HCFC1,ZBTB24
HCFC1,ZFP335
HCFC1,TMF1
HCFC1,COIL
HCFC1,TSG101
HCFC1,TAF10
HCFC1,TRP53
HCFC1,MAZ
HCFC1,STT3A
HCFC1,HNRNPAB
HCFC1,MTF2
HCFC1,TSPAN4
HCFC1,COLGALT1
HCFC1,ACTL6A
HCFC1,CLTC
HCFC1,POLR1A
HCFC1,NFE2L1
HCFC1,ANKRD49
HCFC1,NACC1
HCFC1,DCTPP1
HCFC1,NCAPD2
HCFC1,KNTC1
HCFC1,EIF4A2
HCFC1,GTF3C1
HCFC1,CNOT8
HCFC1,MYDGF
HCFC1,UBP1
HCFC1,BTAF1
HCFC1,RBBP4
HCFC1,WBP11
HCFC1,TADA3
HCFC1,MANF
HCFC1,RAB11A
HCFC1,BCAS3
HCFC1,OSTC
HCFC1,ATF4
HCFC1,MCM5
HCFC1,BTF3
HCFC1,UBE2S
HCFC1,USP3
HCFC1,BRPF1
HCFC1,ILF2
HCFC1,TXNDC11
HCFC1,CTNNB1
HCFC1,SERPINB6A
HCFC1,KPNA2
HCFC1,POLR2B
HCFC1,NASP
HCFC1,POLR2A
HCFC1,DNMT1
HCFC1,ZFP398
HCFC1,MCM4
HCFC1,MRPS5
HCFC1,TCERG1
HCFC1,RAD54B
HCFC1,FOXJ3
HCFC1,EED
HCFC1,SRSF1
HCFC1,BCLAF1
HCFC1,SNX1
HCFC1,RCN3
HCFC1,SEC31A
HCFC1,SLC25A39
HCFC1,GNAS
HCFC1,YBX1
HCFC1,RNF14
HCFC1,ELF1
HCFC1,ING1
HCFC1,TULP3
HCFC1,GOT1
HCFC1,TRRAP
HCFC1,RETREG2
HCFC1,DR1
HCFC1,HIST1H4K
HCFC1,CDC20
HCFC1,PDIA3
HCFC1,HNRNPK
HCFC1,TAF6L
HCFC1,KDELR2
HCFC1,CALR
HCFC1,PGD
HCFC1,CTSA
HCFC1,NKRF
HCFC1,CNOT7
HCFC1,DDB2
HCFC1,RPN1
HCFC1,SUB1
HCFC1,APPBP2
HCFC1,SMARCB1
HCFC1,PLAGL2
HCFC1,KDM3A
HCFC1,ZFP367
HCFC1,PDCD6IP
HCFC1,ASAH1
HCFC1,FXR1
HCFC1,DAZAP2
HCFC1,RFFL
HCFC1,SMARCA4
HCFC1,DDX5
HCFC1,MPHOSPH8
HCFC1,MLLT1
HCFC1,RMND5B
HCFC1,ILF3
HCFC1,MATR3
HCFC1,TOPORS
HCFC1,NCOR1
HCFC1,NPL
HCFC1,FZR1
HCFC1,RERE
HCFC1,SELENOS
HCFC1,CDC5L
HCFC1,SRSF3
HCFC1,CRAMP1L
HCFC1,KHDRBS1
HCFC1,CTCF
HCFC1,HNRNPD
HCFC1,SP1
HCFC1,NOP56
HCFC1,PRDX1
HCFC1,NKTR
HCFC1,ZFP961
HCFC1,HYOU1
HCFC1,MCM7
HCFC1,CALU
HCFC1,BRD7
HCFC1,WDR1
HCFC1,TOP2A
HCFC1,ATF5
HCFC1,CALM1
HCFC1,FUS
HCFC1,HDAC5
HCFC1,SLC25A4
HCFC1,P4HB
HCFC1,EWSR1
HCFC1,FXR2
HCFC1,SSB
HCFC1,MDM2
HCFC1,DNAJC10
HCFC1,WDFY1
HCFC1,ERLIN1
HCFC1,TCF12
HCFC1,TNFAIP3
HCFC1,TBRG1
HCFC1,TFRC
HCFC1,ARL6IP5
HCFC1,AARS
HCFC1,PARP1
HCFC1,NFKB2
HCFC1,HIST1H2AC
HCFC1,HELLS
HCFC1,CBX8
HCFC1,PDIA5
HCFC1,POLE4
HCFC1,PDIA6
HCFC1,SFPQ
HCFC1,ARID1A
HCFC1,APEX1
HCFC1,SETX
HCFC1,HSPA8
HCFC1,ATG16L2
HCFC1,ATF7
HCFC1,ZFP281
HCFC1,AATF
HCFC1,MAML1
HCFC1,ASH2L
HCFC1,ATM
HCFC1,EZH2
HCFC1,SUZ12
HCFC1,HSP90AA1
HCFC1,MEF2A
HCFC1,KDM5B
HCFC1,KAT6B
HCFC1,RIF1
HCFC1,DDX54
HCFC1,PMS1
HCFC1,ALG13
HCFC1,SURF4
HCFC1,PTPN3
HCFC1,PCNA
HCFC1,CNOT3
HCFC1,SIX5
HCFC1,ANKRD54
HCFC1,SFI1
HCFC1,AKT1
HCFC1,KEAP1
HCFC1,CALM2
HCFC1,ATP6V0E
HCFC1,RBM14
HCFC1,ERP29
HCFC1,CITED2
HCFC1,ELK4
HCFC1,DDIT3
HCFC1,RFX2
HCFC1,YEATS4
HCFC1,SEC23A
HCFC1,MBD2
HCFC1,POU2F1
HCFC1,RESF1
HCFC1,RBPJ
HCFC1,SALL4
HCFC1,ECPAS
HCFC1,ASPH
HCFC1,NEU1
HCFC1,SIN3B
HCFC1,CR1L
HCFC1,MAPKAPK2
HCFC1,PATZ1
HCFC1,JUND
HCFC1,LRRC1
HCFC1,ATP13A3
HCFC1,HDAC1
HCFC1,ATF1
HCFC1,TXNIP
HCFC1,SMARCC1
HCFC1,ABHD5
HCFC1,ODC1
HCFC1,SMARCA5
HCFC1,SOD1
HCFC1,ECT2
HCFC1,CTBP1
HCFC1,TUBB4B
HCFC1,NFYB
HCFC1,BTG1
HCFC1,RBL1
HCFC1,ZFAND3
HCFC1,EHD1
HCFC1,RNF19A
HCFC1,USP28
HCFC1,FNDC3A
HCFC1,IDI1
HCFC1,HDAC4
HCFC1,ETV6
HCFC1,PAFAH1B3
HCFC1,SLC25A36
HCFC1,SMURF2
HCFC1,HDAC2
HCFC1,HMGB2
HCFC1,SRF
HCFC1,JPT1
HCFC1,HERPUD1
HCFC1,MFSD10
HCFC1,MSH2
HCFC1,CDCA7
HCFC1,P4HA1
HCFC1,FAM234A
HCFC1,SPEN
HCFC1,CTSD
HCFC1,NRF1
HCFC1,SELENOW
HCFC1,MTHFD2
HCFC1,HIST1H2BK
HCFC1,PIAS1
HCFC1,CCNB1
HCFC1,PTTG1IP
HCFC1,AMPD2
HCFC1,TPM1
HCFC1,CUX1
HCFC1,SMARCC2
HCFC1,BEND5
HCFC1,LDB1
HCFC1,DEK
HCFC1,HIST1H1D
HCFC1,FBXO5
HCFC1,HIST1H2AG
HCFC1,E2F2
HCFC1,PIAS3
HCFC1,MCM6
HCFC1,SRSF6
HCFC1,NUSAP1
HCFC1,CSRP1
HCFC1,GFPT1
HCFC1,XRCC6
HCFC1,STXBP2
HCFC1,MEF2D
HCFC1,SERTAD2
HCFC1,NR1D2
HCFC1,SLC38A2
HCFC1,TIMELESS
HCFC1,GALNT2
HCFC1,SPRY4
HCFC1,IER2
HCFC1,NOTCH2
HCFC1,HIST1H2BN
HCFC1,HIST1H2AK
HCFC1,HIST1H1A
HCFC1,HIST1H3H
HCFC1,ICAM1
HCFC1,DUSP3
HCFC1,PPP2R5A
HCFC1,SMAD7
HCFC1,SIRT1
HCFC1,RNF2
HCFC1,TMEM150A
HCFC1,MSH6
HCFC1,GCLM
HCFC1,TMEM165
HCFC1,MYBL2
HCFC1,LDLR
HCFC1,PNP
HCFC1,QDPR
HCFC1,E2F1
HCFC1,USP9X
HCFC1,CDC42SE2
HCFC1,GNS
HCFC1,TRIM28
HCFC1,MED21
HCFC1,SLC25A5
HCFC1,GLS
HCFC1,ELF2
HCFC1,ETV5
HCFC1,DNAJC3
HCFC1,COMMD3
HCFC1,CTH
HCFC1,LRPAP1
HCFC1,RMC1
HCFC1,HIST1H2BL
HCFC1,HIST1H2AI
HCFC1,BTG2
HCFC1,SLC7A5
HCFC1,SOCS2
HCFC1,UHRF1
HCFC1,HIST1H2BB
HCFC1,MAPK3
HCFC1,SNX2
HCFC1,SUN1
HCFC1,REV1
HCFC1,EHMT2
HCFC1,BARD1
HCFC1,CBX4
HCFC1,DUSP6
HCFC1,MCM2
HCFC1,MAPK8
HCFC1,KLF13
HCFC1,GLUL
HCFC1,SEMA4C
HCFC1,MAN1A2
HCFC1,INSIG1
HCFC1,GNPDA1
HCFC1,ZBTB38
HCFC1,AFF1
HCFC1,PHF20
HCFC1,TRIM24
HCFC1,MYC
HCFC1,KLF6
HCFC1,HIF1A
HCFC1,EZH1
HCFC1,TXNDC5
HCFC1,RRBP1
HCFC1,POU4F1
HCFC1,VSIR
HCFC1,NFE2L2
HCFC1,ASNS
HCFC1,SLC20A1
HCFC1,NIPSNAP1
HCFC1,ETV4
HCFC1,SETD7
HCFC1,ELL2
HCFC1,TMEM9
HCFC1,DKC1
HCFC1,KLF10
HCFC1,JUN
HCFC1,LASP1
HCFC1,RCC2
HCFC1,FOXO1
HCFC1,LPCAT1
HCFC1,FAM83D
HCFC1,CENPB
HCFC1,SMAD2
HCFC1,APOBEC3
HCFC1,YEATS2
HCFC1,IMPDH1
HCFC1,TTC7
HCFC1,ITM2B
HCFC1,SLC16A1
HCFC1,HIST1H2BF
HCFC1,ASS1
HCFC1,SMURF1
HCFC1,NEDD4
HCFC1,NRIP1
HCFC1,CRY1
HCFC1,GLIPR2
